1.737636 45.125935
1.949079 24.565901
1.646088 128.677948
0.758157 30.036695
0.255742 -36.963417
2.829635 15.893938
1.837782 38.254665
0.794198 32.428101
2.829227 9.809179
0.608919 24.755337
1.939364 41.674370
2.119928 6.842184
1.755936 16.659437
0.044173 6.353813
1.541859 36.923962
0.570614 21.548710
1.547459 44.926220
0.774146 27.460772
1.550737 43.262070
2.758178 15.641448
0.613275 -33.605053
0.782734 30.090181
1.360504 46.253155
0.507716 2.984964
3.117818 3.200456
3.058972 -24.154810
1.764867 43.169529
1.762967 47.835197
0.061539 -16.623064
1.461506 -35.312160
1.821056 96.659714
1.589853 73.905251
1.172805 39.305569
2.853832 13.189534
0.685604 27.422194
2.210228 38.333973
2.679726 20.959145
2.703671 66.845604
0.469610 23.238304
2.060414 37.418839
0.384777 14.560304
1.022401 39.257671
2.418274 31.168251
3.048998 3.236281
1.859619 42.981613
2.045271 36.198738
2.397095 211.532791
2.440752 26.725758
0.069528 2.486954
0.943608 105.375809
1.644543 122.987366
2.888503 49.304878
3.009992 6.238887
2.487184 -78.546097
0.539512 23.533634
2.729463 17.790625
1.528515 41.033890
2.175624 22.098419
0.377276 19.150459
2.561750 26.183033
1.114711 41.509575
2.880355 45.021770
1.747011 45.191837
1.666694 44.994602
0.741941 151.770767
1.660989 -19.763704
2.062393 97.439613
2.402623 -46.305042
1.448924 48.256416
1.259452 41.400826
2.645784 67.846252
0.550467 25.692890
2.612247 82.133728
2.582284 -28.329731
0.102191 -34.103073
1.321489 45.110119
1.341315 41.057194
0.940142 35.334698
2.605082 21.267618
2.080454 40.880447
1.533810 44.464619
0.767403 28.617516
0.702946 26.859697
0.552359 -10.183963
2.709869 20.288548
2.514649 9.405061
2.613536 102.163719
1.577638 45.631527
0.122697 5.837354
2.786897 35.927094
1.351483 -37.316437
2.066214 40.707127
1.821446 42.483784
2.294414 16.056585
1.867452 18.036810
1.805396 42.968330
2.697868 246.160965
1.399960 81.455002
1.235933 36.398849
1.530366 40.164181
1.529560 44.238148
0.101596 -39.884701
1.891298 44.543972
0.714810 118.984619
2.241289 36.684162
1.442166 107.447014
2.127752 41.219185
1.864740 45.883698
2.164813 36.893448
0.589489 26.080151
1.154413 41.861832
2.491196 40.765118
0.400274 18.136467
2.532063 24.117739
0.666950 69.340416
2.833402 67.028687
2.085618 37.627998
2.640793 23.929375
1.826061 41.984032
