0.362792 34.540215
2.784147 16.389046
2.775874 109.017776
0.103240 18.128532
0.272156 10.257343
2.569509 107.124016
2.047918 41.625553
2.875195 11.782238
1.464555 2.088294
2.846343 19.759800
3.056832 4.979309
1.127773 42.091972
3.130143 -1.242665
3.081312 1.666407
0.650766 22.563723
1.339820 45.102924
2.749089 14.955215
2.349057 162.584595
0.681100 119.565582
1.857155 43.129108
1.285446 41.423431
2.391179 31.295176
1.749793 45.403194
1.199503 -52.085598
2.204004 34.820744
0.381425 13.997846
0.630541 126.257660
3.063701 2.139681
2.086020 40.241642
3.090111 -22.152065
2.127563 41.416584
1.110854 62.808899
0.483466 21.728970
1.812397 42.818260
1.869187 43.862278
1.767330 22.779600
1.848361 40.463593
2.123479 2.445312
1.086436 118.341095
1.272564 45.416283
2.984395 4.991152
0.092547 -39.198254
1.571552 125.840385
2.591162 -50.947235
1.391930 155.260269
1.840744 34.901028
2.696044 -48.982315
2.636466 20.758417
1.323737 45.452946
0.230810 22.680468
0.111618 4.030116
2.835714 167.853195
1.720978 93.817017
2.337353 5.599914
3.007957 -50.622261
2.717292 24.096750
0.005161 77.840652
0.987760 37.779400
0.557413 61.711033
2.109089 36.303421
0.464175 -14.084203
0.980066 38.319447
2.425910 -64.023064
0.743389 28.928652
0.186876 10.886408
1.739950 46.551941
0.683529 29.583952
1.324780 136.979462
1.351794 35.579788
0.584463 22.789726
0.655435 26.514303
2.501518 28.474461
0.091366 5.310881
0.312282 -149.006790
2.190605 39.814438
2.332824 -3.909700
1.637134 42.398972
2.488679 27.318838
1.526151 44.172489
2.092240 37.391190
2.619643 82.355453
2.786022 19.515627
0.393067 18.329117
1.431332 44.312447
0.447944 20.688532
2.878824 11.963821
0.287103 -81.866928
0.561795 23.420994
2.259677 -178.522095
0.800829 74.638741
2.732657 19.328173
2.784739 14.310467
2.415211 12.934930
0.343159 18.811333
0.980124 38.308064
0.245781 13.195377
2.420884 27.622574
1.422315 43.415562
1.810667 40.918827
0.902384 36.277451
1.266042 42.939869
1.011724 109.973808
1.397678 45.221676
3.013167 5.706928
0.125298 -3.810416
0.698099 66.023720
1.302339 43.082333
2.185076 46.927956
0.988241 37.843281
0.418947 10.595737
2.191440 34.485775
0.228620 7.697362
0.975818 36.972061
1.625965 -18.958717
0.718078 37.594948
0.980495 38.349743
1.611512 70.520363
0.580344 25.648537
1.288829 55.053505
0.755125 -15.099030
2.131329 39.975624
1.278085 42.109882
0.807632 31.629618
2.266278 33.793671
2.173404 35.737370
2.266001 34.264454
2.381195 108.022453
0.049555 1.261581
2.749817 67.199043
1.920960 45.463161
0.292974 16.103935
0.299413 14.049805
1.883924 44.904842
0.900670 -83.273590
1.273682 2.281343
2.025974 34.500988
1.955469 -11.734353
0.174852 11.105930
0.241450 9.796976
2.602329 26.600967
0.674193 29.906937
0.824821 37.417728
2.160681 24.404894
0.219256 -44.085938
0.412488 -42.536678
0.224845 54.699242
0.581304 21.966431
0.574552 26.440622
3.104014 0.094702
0.879992 25.955746
2.526453 7.790622
2.477110 23.372623
0.381026 14.655639
1.866330 55.177517
3.107404 -95.477470
0.172030 8.865367
1.066705 40.426579
2.105804 37.990986
1.695328 43.398636
1.572051 43.787754
1.653126 43.054638
1.646119 38.557800
0.802334 30.812799
1.141861 43.824890
1.404519 44.886627
0.540184 164.282654
0.960311 141.318787
2.865633 -54.649002
0.821278 -57.614479
2.445406 25.527462
0.065626 0.015229
1.000429 -3.032557
2.235615 33.385517
2.452595 30.248924
2.754956 15.383354
1.112903 35.826813
2.907048 11.882974
0.563023 30.316826
0.590775 -5.460788
1.640981 45.382515
1.250255 41.381096
1.182397 -4.027970
0.529096 5.696943
1.374873 118.953316
0.776848 29.207668
0.674171 62.597466
0.059416 -2.745485
1.589506 45.085190
2.880795 12.986475
1.340163 42.880924
2.789719 17.950895
2.439320 24.375095
0.781720 31.040697
2.946745 14.463024
2.152135 38.587276
2.711812 20.112658
1.926729 41.290184
1.161113 42.442337
0.654309 26.646656
2.083359 40.834538
0.921746 24.494663
0.224042 8.765832
2.933097 -49.790066
1.518911 25.243969
3.093236 4.923379
1.829315 2.347807
1.886881 44.937447
1.131290 40.669064
1.067820 37.033787
1.662160 46.548168
0.782645 30.369537
1.306803 68.355141
0.683631 11.485816
1.514707 44.834534
1.132086 117.934052
0.577628 3.789577
1.324025 -15.399384
1.818722 44.379436
0.478566 77.455032
0.129885 7.782450
2.830895 13.338060
1.829262 130.473526
0.141232 4.441897
2.040208 93.280212
0.703159 29.360971
1.990240 42.788864
2.922763 7.276276
1.052297 37.997211
1.982975 36.603680
1.140465 43.645546
2.948948 -61.419651
1.580549 10.712693
0.815729 33.704727
2.782964 19.720131
2.950238 8.821567
2.623417 26.059532
2.400866 92.779564
1.020283 37.162487
1.058516 37.724178
0.123808 2.684773
1.735512 87.624565
2.354614 -53.595497
0.845103 31.853483
0.443510 21.541868
0.453268 20.583513
0.420553 -32.631100
2.801397 -40.013763
0.049660 30.390121
1.550978 18.719727
2.333574 66.439468
2.227874 39.364777
0.437146 17.348312
1.592838 -50.726826
0.868125 40.855751
2.493724 30.241398
0.785578 -14.033648
0.547055 23.207525
1.866268 40.183720
2.214000 37.577015
0.180899 24.573725
0.975065 36.898087
2.421378 -15.871090
1.233570 27.077185
1.035995 -14.022961
0.262240 10.126661
0.543211 22.006508
0.603963 22.756266
0.102677 -115.383560
2.021485 42.674133
1.390436 -29.605944
2.354602 27.697519
0.083649 5.451039
2.128396 41.662415
2.260183 35.813213
2.992436 -57.418568
1.972292 108.728554
0.940463 37.674114
2.543268 23.209249
1.737592 -63.367878
1.685760 44.071198
1.622720 42.590603
0.442806 16.474695
0.835971 -2.889284
2.063230 39.014465
2.772437 -12.068532
1.281195 48.874992
2.841826 -55.242065
2.348950 32.964806
1.808972 -22.987972
0.996235 70.251335
2.498075 27.371017
2.026184 -26.702578
2.220708 36.131073
0.527693 22.976429
0.927291 37.984879
1.642722 -65.898483
1.774721 45.576385
1.935882 11.712150
0.004010 157.330673
1.679100 116.972076
1.324607 129.439590
1.855928 111.013077
0.787180 75.713585
2.180614 40.192673
1.024727 90.059143
0.431766 -41.866131
2.536815 23.955011
2.261976 74.500412
1.755107 45.408978
2.761456 19.101799
0.478654 74.836761
1.380590 42.878143
1.871235 41.830463
2.348963 30.433748
1.386929 110.952316
2.878633 14.788491
1.082023 38.511833
2.089486 37.203743
0.820272 -93.154381
0.514012 159.342178
1.114299 41.913990
1.363753 -39.231651
2.520225 76.034615
0.189213 5.604124
2.392237 27.804493
1.528821 45.124187
0.577095 26.645353
2.944959 -32.031281
2.847635 14.813124
1.288399 45.669205
1.592317 44.593704
2.718722 15.739636
0.973583 6.604385
0.577258 26.775822
0.100594 6.747457
2.561760 27.117319
1.161415 73.337006
1.263764 40.401394
0.351867 15.112062
0.028008 1.719075
1.075258 40.554935
1.681470 41.856014
1.637126 44.794090
0.073176 3.251975
1.613583 -124.487587
1.185836 -46.386551
1.754564 44.997017
0.620377 26.674513
0.029697 -1.868899
0.037059 1.027742
2.183949 35.782166
2.897966 12.261816
0.455224 21.667583
2.019380 39.546951
1.843224 40.789780
0.363025 16.525116
0.569547 26.228518
0.463949 48.365376
1.204581 39.566109
0.848911 57.399426
1.899769 30.325678
1.305849 49.947170
0.943874 36.409389
0.884828 32.173157
2.257477 33.243839
2.362776 28.824589
2.923528 2.610143
2.792817 15.455063
1.013014 29.106052
0.578568 71.252792
1.481389 48.017559
1.437732 46.076542
1.343238 37.904709
1.567408 45.593395
0.609015 -73.401245
0.798380 31.142754
2.872052 10.059699
2.200720 34.730988
3.007957 10.903041
0.129862 22.338938
2.625437 24.398663
0.758570 29.547413
1.186467 47.966778
0.744207 30.109289
0.157170 3.435608
2.805066 13.267765
2.587193 25.338350
1.409210 16.168488
2.259361 123.059120
2.873408 43.681049
1.650151 158.118240
1.601450 -32.153847
3.088511 3.169039
2.189509 37.684040
2.741886 19.250051
2.502996 85.800812
0.295509 60.346478
1.656404 -47.433830
0.135177 4.963924
2.711188 18.582615
0.572936 47.117455
0.163099 45.262783
1.906692 -53.998974
2.909419 14.094886
1.636560 52.234066
0.470824 23.913370
0.302620 12.413822
0.348448 16.279999
2.027166 38.289257
2.628692 24.106255
1.021639 40.624535
0.782383 36.635281
2.373729 30.551220
1.923017 58.163513
0.742828 36.369484
1.792160 43.932186
1.570549 46.071171
2.631839 -90.079979
1.617532 46.721718
0.481064 -70.263977
1.152357 -55.424950
1.926332 -8.442616
1.385407 46.192497
0.291651 14.577179
1.687687 67.430229
2.019507 42.017525
3.138783 36.585655
1.869782 44.533371
0.620103 25.821468
2.354060 33.519833
0.036357 -1.180205
3.125144 84.459976
3.073489 1.209789
0.768738 -1.590352
2.084569 39.576973
2.090677 40.139336
1.907775 42.247112
2.577815 21.760191
1.037901 52.432266
1.199644 40.074486
1.694337 41.585838
1.798622 96.795631
1.458656 44.740768
0.978001 35.816940
2.379556 22.364004
1.323665 81.359978
2.452017 28.330494
2.105018 21.284445
2.796247 17.027506
0.408100 -44.745155
0.613444 23.591852
2.549721 27.120481
0.192319 7.631176
1.430087 146.433838
2.777405 15.725265
1.128927 43.504395
2.256243 32.996632
2.229485 33.895809
0.097475 7.170998
2.878764 13.846209
0.809703 30.902941
0.852728 34.843754
0.626563 -24.034805
0.975791 38.608154
3.108077 4.068900
1.524926 45.613739
1.262171 98.223228
2.140275 35.656948
0.087229 50.344677
0.491861 25.173771
2.819470 4.168556
2.606262 26.982555
1.621700 47.176418
1.793574 43.936596
2.985620 3.018193
2.864588 -47.741737
0.298499 8.989001
0.613166 29.735462
0.841505 102.473259
2.157777 182.891449
0.818045 31.118895
2.603599 18.928217
2.758009 18.670422
0.400634 21.136797
1.288696 -23.075762
2.899950 11.133573
0.854311 35.290951
2.025771 21.930008
2.256992 36.240818
1.494229 -0.074006
1.640742 14.044608
2.282686 33.763988
0.527889 41.420582
2.242128 128.942795
2.647534 18.757004
2.793141 34.915081
2.403729 114.234383
0.279311 10.832080
0.785692 -23.169016
1.165133 80.217918
1.764016 -68.741127
1.140951 95.478432
0.045244 -4.583423
2.433852 30.878336
2.283985 -19.410448
2.999639 5.913350
1.297575 45.100327
2.185524 36.455498
0.811370 7.977736
0.447760 18.269716
1.851962 42.839123
3.086879 1.808348
1.219956 -46.820915
0.166973 -111.763687
2.337073 31.864216
1.113803 34.007782
1.686053 35.610977
1.888675 33.446274
2.160643 34.324303
1.745271 48.513123
0.386556 52.083801
1.590812 48.296211
2.297336 36.006924
1.591329 44.462753
0.740086 37.946854
0.950379 39.763000
0.924371 23.155506
0.242319 67.582504
1.836560 57.328304
2.607820 22.111418
1.211928 45.824570
3.101341 7.827667
0.789386 27.582016
1.325753 140.424622
0.548608 24.317257
1.503347 37.909878
1.252587 41.533550
2.936910 10.592453
1.088542 64.948257
0.929651 81.197823
1.642152 42.786728
0.689749 27.513716
1.851450 40.192917
0.652750 24.352961
0.378538 93.314713
0.416905 27.359095
0.005558 -66.172897
1.405826 124.692856
3.096052 72.747543
2.039455 85.777138
0.050444 3.861346
1.565868 47.794247
0.931545 36.897354
1.574658 44.508522
2.892646 6.981381
0.703097 27.045271
1.851768 39.981487
0.759076 27.721399
0.859792 66.806007
2.157279 73.918633
1.382917 112.175850
1.248271 43.211510
0.489721 17.393656
1.069641 41.141441
1.073599 -19.916573
2.306729 75.489189
1.555040 47.591972
2.493316 1.460183
2.494416 28.898401
2.041183 73.834251
0.138155 26.490660
3.110228 -0.196129
2.129021 147.651672
2.770575 33.663300
2.467530 29.730589
1.104178 38.482956
2.250252 30.886190
2.574279 -44.761658
0.941958 113.897842
1.503493 43.529739
0.522217 72.463196
1.340844 46.761169
2.278458 34.807953
0.289832 13.762909
0.091819 5.788403
2.038489 41.098583
1.885571 46.384747
0.188687 9.164966
2.057973 -0.999977
2.374260 31.508383
2.581736 -72.645622
0.610242 58.609707
2.153353 37.958305
1.306522 43.645229
0.903057 34.457424
1.021268 40.758713
3.124134 83.333176
0.119885 4.888714
0.923072 47.351658
2.302674 -5.427683
2.732590 19.282803
2.121973 43.485985
1.450671 46.845699
1.874326 46.951710
1.468177 45.685806
3.095434 336.713043
1.758510 42.876755
0.515595 22.206469
2.227780 -40.427464
0.951794 38.226601
0.527309 23.862553
1.714419 77.427284
